sig_uf;cod_locali_judici;num_distri_judici;tip_distri_judici;dat_distri_judici;cod_magist_distri_judici;nom_direto_distri_judici;dat_distri_inform;cod_genero_judici;cod_classe_distri
SP;01;17329;01;14/06/2016;000000099;;14/06/2016;;
SP;01;17329;01;14/06/2016;000000099;;14/06/2016;;
SP;01;17329;01;14/06/2016;000000099;;14/06/2016;;
SP;01;17329;01;14/06/2016;000000099;;14/06/2016;;
SP;01;17329;01;14/06/2016;000000099;;14/06/2016;;
SP;01;17329;01;14/06/2016;000000099;;14/06/2016;;
SP;01;17329;01;14/06/2016;000000099;;14/06/2016;;
SP;01;17329;01;14/06/2016;000000099;;14/06/2016;;
SP;01;17329;01;14/06/2016;000000099;;14/06/2016;;
SP;01;17329;01;14/06/2016;000000099;;14/06/2016;;
SP;01;17329;01;14/06/2016;000000099;;14/06/2016;;
SP;01;17329;01;14/06/2016;000000099;;14/06/2016;;
SP;01;17329;01;14/06/2016;000000099;;14/06/2016;;
SP;01;17329;01;14/06/2016;000000099;;14/06/2016;;
SP;01;17329;01;14/06/2016;000000099;;14/06/2016;;
SP;01;17329;01;14/06/2016;000000099;;14/06/2016;;
SP;01;17329;01;14/06/2016;000000099;;14/06/2016;;
SP;01;17329;01;14/06/2016;000000099;;14/06/2016;;
SP;01;17329;01;14/06/2016;000000099;;14/06/2016;;
SP;01;17329;01;14/06/2016;000000099;;14/06/2016;;
SP;01;17329;01;14/06/2016;000000099;;14/06/2016;;
SP;01;17329;01;14/06/2016;000000099;;14/06/2016;;
SP;01;17329;01;14/06/2016;000000099;;14/06/2016;;
SP;01;17329;01;14/06/2016;000000099;;14/06/2016;;
SP;01;17329;01;14/06/2016;000000099;;14/06/2016;;
SP;01;17329;01;14/06/2016;000000099;;14/06/2016;;
SP;01;17329;01;14/06/2016;000000099;;14/06/2016;;
SP;01;17329;01;14/06/2016;000000099;;14/06/2016;;
SP;01;17329;01;14/06/2016;000000099;;14/06/2016;;
SP;01;17329;01;14/06/2016;000000099;;14/06/2016;;
SP;01;17329;01;14/06/2016;000000099;;14/06/2016;;
SP;01;17329;01;14/06/2016;000000099;;14/06/2016;;
SP;01;17329;01;14/06/2016;000000099;;14/06/2016;;
SP;01;17329;01;14/06/2016;000000099;;14/06/2016;;
SP;01;17329;01;14/06/2016;000000099;;14/06/2016;;
SP;01;17329;01;14/06/2016;000000099;;14/06/2016;;
SP;01;17329;01;14/06/2016;000000099;;14/06/2016;;
SP;01;17329;01;14/06/2016;000000099;;14/06/2016;;
SP;01;17329;01;14/06/2016;000000099;;14/06/2016;;
SP;01;17329;01;14/06/2016;000000099;;14/06/2016;;
SP;01;17329;01;14/06/2016;000000099;;14/06/2016;;
SP;01;17329;01;14/06/2016;000000099;;14/06/2016;;
SP;01;17329;01;14/06/2016;000000099;;14/06/2016;;
SP;01;17329;01;14/06/2016;000000099;;14/06/2016;;
SP;01;17329;01;14/06/2016;000000099;;14/06/2016;;
SP;01;17329;01;14/06/2016;000000099;;14/06/2016;;
SP;01;17329;01;14/06/2016;000000099;;14/06/2016;;
SP;01;17329;01;14/06/2016;000000099;;14/06/2016;;
SP;01;17329;01;14/06/2016;000000099;;14/06/2016;;
SP;01;17329;01;14/06/2016;000000099;;14/06/2016;;
SP;01;17329;01;14/06/2016;000000099;;14/06/2016;;
SP;01;17329;01;14/06/2016;000000099;;14/06/2016;;
SP;01;17329;01;14/06/2016;000000099;;14/06/2016;;
SP;01;17329;01;14/06/2016;000000099;;14/06/2016;;
SP;01;17329;01;14/06/2016;000000099;;14/06/2016;;
SP;01;17330;00;15/06/2016;000000099;;;0;      
SP;01;17330;00;15/06/2016;000000099;;;0;      
SP;01;17330;00;15/06/2016;000000099;;;0;      
SP;01;17330;00;15/06/2016;000000099;;;0;      
SP;01;17330;00;15/06/2016;000000099;;;0;      
SP;01;17330;00;15/06/2016;000000099;;;0;      
SP;01;17330;00;15/06/2016;000000099;;;0;      
SP;01;17330;00;15/06/2016;000000099;;;0;      
SP;01;17330;00;15/06/2016;000000099;;;0;      
SP;01;17330;00;15/06/2016;000000099;;;0;      
SP;01;17330;00;15/06/2016;000000099;;;0;      
SP;01;17330;00;15/06/2016;000000099;;;0;      
SP;01;17330;00;15/06/2016;000000099;;;0;      
SP;01;17330;00;15/06/2016;000000099;;;0;      
SP;01;17330;00;15/06/2016;000000099;;;0;      
SP;01;17330;00;15/06/2016;000000099;;;0;      
SP;01;17330;00;15/06/2016;000000099;;;0;      
SP;01;17330;00;15/06/2016;000000099;;;0;      
SP;01;17330;00;15/06/2016;000000099;;;0;      
SP;01;17330;00;15/06/2016;000000099;;;0;      
SP;01;17330;00;15/06/2016;000000099;;;0;      
SP;01;17330;00;15/06/2016;000000099;;;0;      
SP;01;17330;00;15/06/2016;000000099;;;0;      
SP;01;17330;00;15/06/2016;000000099;;;0;      
SP;01;17330;00;15/06/2016;000000099;;;0;      
SP;01;17330;00;15/06/2016;000000099;;;0;      
SP;01;17330;00;15/06/2016;000000099;;;0;      
SP;01;17330;00;15/06/2016;000000099;;;0;      
SP;01;17330;00;15/06/2016;000000099;;;0;      
SP;01;17330;00;15/06/2016;000000099;;;0;      
SP;01;17330;00;15/06/2016;000000099;;;0;      
SP;01;17330;00;15/06/2016;000000099;;;0;      
SP;01;17330;00;15/06/2016;000000099;;;0;      
SP;01;17330;00;15/06/2016;000000099;;;0;      
SP;01;17330;00;15/06/2016;000000099;;;0;      
SP;01;17330;00;15/06/2016;000000099;;;0;      
SP;01;17330;00;15/06/2016;000000099;;;0;      
SP;01;17330;00;15/06/2016;000000099;;;0;      
SP;01;17330;00;15/06/2016;000000099;;;0;      
SP;01;17330;00;15/06/2016;000000099;;;0;      
SP;01;17330;00;15/06/2016;000000099;;;0;      
SP;01;17330;00;15/06/2016;000000099;;;0;      
SP;01;17330;00;15/06/2016;000000099;;;0;      
SP;01;17330;00;15/06/2016;000000099;;;0;      
SP;01;17330;00;15/06/2016;000000099;;;0;      
SP;01;17330;00;15/06/2016;000000099;;;0;      
SP;01;17330;00;15/06/2016;000000099;;;0;      
SP;01;17330;00;15/06/2016;000000099;;;0;      
SP;01;17330;00;15/06/2016;000000099;;;0;      
SP;01;17330;00;15/06/2016;000000099;;;0;      
SP;01;17330;00;15/06/2016;000000099;;;0;      
SP;01;17330;00;15/06/2016;000000099;;;0;      
SP;01;17330;00;15/06/2016;000000099;;;0;      
SP;01;17330;00;15/06/2016;000000099;;;0;      
SP;01;17330;00;15/06/2016;000000099;;;0;      
SP;01;17330;00;15/06/2016;000000099;;;0;      
SP;01;17330;00;15/06/2016;000000099;;;0;      
SP;01;17330;00;15/06/2016;000000099;;;0;      
SP;01;17330;00;15/06/2016;000000099;;;0;      
SP;01;17330;00;15/06/2016;000000099;;;0;      
SP;01;17330;00;15/06/2016;000000099;;;0;      
SP;01;17330;00;15/06/2016;000000099;;;0;      
SP;01;17330;00;15/06/2016;000000099;;;0;      
SP;01;17330;00;15/06/2016;000000099;;;0;      
SP;01;17330;00;15/06/2016;000000099;;;0;      
SP;01;17330;00;15/06/2016;000000099;;;0;      
SP;01;17330;00;15/06/2016;000000099;;;0;      
SP;01;17330;00;15/06/2016;000000099;;;0;      
SP;01;17330;00;15/06/2016;000000099;;;0;      
SP;01;17330;00;15/06/2016;000000099;;;0;      
SP;01;17330;00;15/06/2016;000000099;;;0;      
SP;01;17330;00;15/06/2016;000000099;;;0;      
SP;01;17330;00;15/06/2016;000000099;;;0;      
SP;01;17330;00;15/06/2016;000000099;;;0;      
SP;01;17330;00;15/06/2016;000000099;;;0;      
SP;01;17330;00;15/06/2016;000000099;;;0;      
SP;01;17330;00;15/06/2016;000000099;;;0;      
SP;01;17330;00;15/06/2016;000000099;;;0;      
SP;01;17330;00;15/06/2016;000000099;;;0;      
SP;01;17330;00;15/06/2016;000000099;;;0;      
SP;01;17330;00;15/06/2016;000000099;;;0;      
SP;01;17330;00;15/06/2016;000000099;;;0;      
SP;01;17330;00;15/06/2016;000000099;;;0;      
SP;01;17330;00;15/06/2016;000000099;;;0;      
SP;01;17330;00;15/06/2016;000000099;;;0;      
SP;01;17330;00;15/06/2016;000000099;;;0;      
SP;01;17330;00;15/06/2016;000000099;;;0;      
SP;01;17330;00;15/06/2016;000000099;;;0;      
SP;01;17330;00;15/06/2016;000000099;;;0;      
SP;01;17330;00;15/06/2016;000000099;;;0;      
SP;01;17330;00;15/06/2016;000000099;;;0;      
SP;01;17330;00;15/06/2016;000000099;;;0;      
SP;01;17330;00;15/06/2016;000000099;;;0;      
SP;01;17330;00;15/06/2016;000000099;;;0;      
SP;01;17330;00;15/06/2016;000000099;;;0;      
SP;01;17330;00;15/06/2016;000000099;;;0;      
SP;01;17330;00;15/06/2016;000000099;;;0;      
SP;01;17330;00;15/06/2016;000000099;;;0;      
SP;01;17330;00;15/06/2016;000000099;;;0;      
SP;01;17330;00;15/06/2016;000000099;;;0;      
SP;01;17330;00;15/06/2016;000000099;;;0;      
SP;01;17330;00;15/06/2016;000000099;;;0;      
SP;01;17330;00;15/06/2016;000000099;;;0;      
SP;01;17330;00;15/06/2016;000000099;;;0;      
SP;01;17330;00;15/06/2016;000000099;;;0;      
SP;01;17330;00;15/06/2016;000000099;;;0;      
SP;01;17330;00;15/06/2016;000000099;;;0;      
SP;01;17330;00;15/06/2016;000000099;;;0;      
SP;01;17330;00;15/06/2016;000000099;;;0;      
SP;01;17330;00;15/06/2016;000000099;;;0;      
SP;01;17330;00;15/06/2016;000000099;;;0;      
SP;01;17330;00;15/06/2016;000000099;;;0;      
SP;01;17330;00;15/06/2016;000000099;;;0;      
SP;01;17330;00;15/06/2016;000000099;;;0;      
SP;01;17330;00;15/06/2016;000000099;;;0;      
SP;01;17330;00;15/06/2016;000000099;;;0;      
SP;01;17330;00;15/06/2016;000000099;;;0;      
SP;01;17330;00;15/06/2016;000000099;;;0;      
SP;01;17330;00;15/06/2016;000000099;;;0;      
SP;01;17330;00;15/06/2016;000000099;;;0;      
SP;01;17330;00;15/06/2016;000000099;;;0;      
SP;01;17330;00;15/06/2016;000000099;;;0;      
SP;01;17330;00;15/06/2016;000000099;;;0;      
SP;01;17330;00;15/06/2016;000000099;;;0;      
SP;01;17330;00;15/06/2016;000000099;;;0;      
SP;01;17330;00;15/06/2016;000000099;;;0;      
SP;01;17330;00;15/06/2016;000000099;;;0;      
SP;01;17330;00;15/06/2016;000000099;;;0;      
SP;01;17330;00;15/06/2016;000000099;;;0;      
SP;01;17330;00;15/06/2016;000000099;;;0;      
SP;01;17330;00;15/06/2016;000000099;;;0;      
SP;01;17332;01;15/06/2016;000000099;;15/06/2016;;
SP;01;17332;01;15/06/2016;000000099;;15/06/2016;;
SP;01;17332;01;15/06/2016;000000099;;15/06/2016;;
SP;01;17332;01;15/06/2016;000000099;;15/06/2016;;
SP;01;17332;01;15/06/2016;000000099;;15/06/2016;;
SP;01;17332;01;15/06/2016;000000099;;15/06/2016;;
SP;01;17332;01;15/06/2016;000000099;;15/06/2016;;
SP;01;17332;01;15/06/2016;000000099;;15/06/2016;;
SP;01;17332;01;15/06/2016;000000099;;15/06/2016;;
SP;01;17332;01;15/06/2016;000000099;;15/06/2016;;
SP;01;17332;01;15/06/2016;000000099;;15/06/2016;;
SP;01;17332;01;15/06/2016;000000099;;15/06/2016;;
SP;01;17332;01;15/06/2016;000000099;;15/06/2016;;
SP;01;17332;01;15/06/2016;000000099;;15/06/2016;;
SP;01;17332;01;15/06/2016;000000099;;15/06/2016;;
SP;01;17332;01;15/06/2016;000000099;;15/06/2016;;
SP;01;17332;01;15/06/2016;000000099;;15/06/2016;;
SP;01;17332;01;15/06/2016;000000099;;15/06/2016;;
SP;01;17332;01;15/06/2016;000000099;;15/06/2016;;
SP;01;17332;01;15/06/2016;000000099;;15/06/2016;;
SP;01;17332;01;15/06/2016;000000099;;15/06/2016;;
SP;01;17332;01;15/06/2016;000000099;;15/06/2016;;
SP;01;17332;01;15/06/2016;000000099;;15/06/2016;;
SP;01;17332;01;15/06/2016;000000099;;15/06/2016;;
SP;01;17332;01;15/06/2016;000000099;;15/06/2016;;
SP;01;17332;01;15/06/2016;000000099;;15/06/2016;;
SP;01;17332;01;15/06/2016;000000099;;15/06/2016;;
SP;01;17332;01;15/06/2016;000000099;;15/06/2016;;
SP;01;17332;01;15/06/2016;000000099;;15/06/2016;;
SP;01;17332;01;15/06/2016;000000099;;15/06/2016;;
SP;01;17332;01;15/06/2016;000000099;;15/06/2016;;
SP;01;17332;01;15/06/2016;000000099;;15/06/2016;;
SP;01;17332;01;15/06/2016;000000099;;15/06/2016;;
SP;01;17332;01;15/06/2016;000000099;;15/06/2016;;
SP;01;17332;01;15/06/2016;000000099;;15/06/2016;;
SP;01;17332;01;15/06/2016;000000099;;15/06/2016;;
SP;01;17332;01;15/06/2016;000000099;;15/06/2016;;
SP;01;17332;01;15/06/2016;000000099;;15/06/2016;;
SP;01;17332;01;15/06/2016;000000099;;15/06/2016;;
SP;01;17332;01;15/06/2016;000000099;;15/06/2016;;
SP;01;17332;01;15/06/2016;000000099;;15/06/2016;;
SP;01;17332;01;15/06/2016;000000099;;15/06/2016;;
SP;01;17332;01;15/06/2016;000000099;;15/06/2016;;
SP;01;17332;01;15/06/2016;000000099;;15/06/2016;;
SP;01;17332;01;15/06/2016;000000099;;15/06/2016;;
SP;01;17332;01;15/06/2016;000000099;;15/06/2016;;
SP;01;17332;01;15/06/2016;000000099;;15/06/2016;;
SP;01;17332;01;15/06/2016;000000099;;15/06/2016;;
SP;01;17332;01;15/06/2016;000000099;;15/06/2016;;
SP;01;17332;01;15/06/2016;000000099;;15/06/2016;;
SP;01;17332;01;15/06/2016;000000099;;15/06/2016;;
SP;01;17332;01;15/06/2016;000000099;;15/06/2016;;
SP;01;17332;01;15/06/2016;000000099;;15/06/2016;;
SP;01;17332;01;15/06/2016;000000099;;15/06/2016;;
SP;01;17332;01;15/06/2016;000000099;;15/06/2016;;
SP;01;17332;01;15/06/2016;000000099;;15/06/2016;;
SP;01;17332;01;15/06/2016;000000099;;15/06/2016;;
SP;01;17332;01;15/06/2016;000000099;;15/06/2016;;
SP;01;17332;01;15/06/2016;000000099;;15/06/2016;;
SP;01;17332;01;15/06/2016;000000099;;15/06/2016;;
SP;01;17332;01;15/06/2016;000000099;;15/06/2016;;
SP;01;17332;01;15/06/2016;000000099;;15/06/2016;;
SP;01;17332;01;15/06/2016;000000099;;15/06/2016;;
SP;01;17332;01;15/06/2016;000000099;;15/06/2016;;
SP;01;17332;01;15/06/2016;000000099;;15/06/2016;;
SP;01;17332;01;15/06/2016;000000099;;15/06/2016;;
SP;01;17332;01;15/06/2016;000000099;;15/06/2016;;
SP;01;17332;01;15/06/2016;000000099;;15/06/2016;;
SP;01;17332;01;15/06/2016;000000099;;15/06/2016;;
SP;01;17332;01;15/06/2016;000000099;;15/06/2016;;
SP;01;17332;01;15/06/2016;000000099;;15/06/2016;;
SP;01;17332;01;15/06/2016;000000099;;15/06/2016;;
SP;01;17332;01;15/06/2016;000000099;;15/06/2016;;
SP;01;17332;01;15/06/2016;000000099;;15/06/2016;;
SP;01;17332;01;15/06/2016;000000099;;15/06/2016;;
SP;01;17332;01;15/06/2016;000000099;;15/06/2016;;
SP;01;17332;01;15/06/2016;000000099;;15/06/2016;;
SP;01;17332;01;15/06/2016;000000099;;15/06/2016;;
SP;01;17332;01;15/06/2016;000000099;;15/06/2016;;
SP;01;17332;01;15/06/2016;000000099;;15/06/2016;;
SP;01;17332;01;15/06/2016;000000099;;15/06/2016;;
SP;01;17332;01;15/06/2016;000000099;;15/06/2016;;
SP;01;17332;01;15/06/2016;000000099;;15/06/2016;;
SP;01;17332;01;15/06/2016;000000099;;15/06/2016;;
SP;01;17332;01;15/06/2016;000000099;;15/06/2016;;
SP;01;17333;00;16/06/2016;000000099;;;1;      
SP;01;17333;00;16/06/2016;000000099;;;1;      
SP;01;17333;00;16/06/2016;000000099;;;1;      
SP;01;17333;00;16/06/2016;000000099;;;1;      
SP;01;17333;00;16/06/2016;000000099;;;1;      
SP;01;17333;00;16/06/2016;000000099;;;1;      
SP;01;17333;00;16/06/2016;000000099;;;1;      
SP;01;17333;00;16/06/2016;000000099;;;1;      
SP;01;17333;00;16/06/2016;000000099;;;1;      
SP;01;17333;00;16/06/2016;000000099;;;1;      
SP;01;17333;00;16/06/2016;000000099;;;1;      
SP;01;17333;00;16/06/2016;000000099;;;1;      
SP;01;17333;00;16/06/2016;000000099;;;1;      
SP;01;17333;00;16/06/2016;000000099;;;1;      
SP;01;17333;00;16/06/2016;000000099;;;1;      
SP;01;17333;00;16/06/2016;000000099;;;1;      
SP;01;17333;00;16/06/2016;000000099;;;1;      
SP;01;17333;00;16/06/2016;000000099;;;1;      
SP;01;17333;00;16/06/2016;000000099;;;1;      
SP;01;17333;00;16/06/2016;000000099;;;1;      
SP;01;17333;00;16/06/2016;000000099;;;1;      
SP;01;17333;00;16/06/2016;000000099;;;1;      
SP;01;17333;00;16/06/2016;000000099;;;1;      
SP;01;17333;00;16/06/2016;000000099;;;1;      
SP;01;17333;00;16/06/2016;000000099;;;1;      
SP;01;17333;00;16/06/2016;000000099;;;1;      
SP;01;17333;00;16/06/2016;000000099;;;1;      
SP;01;17333;00;16/06/2016;000000099;;;1;      
SP;01;17333;00;16/06/2016;000000099;;;1;      
SP;01;17333;00;16/06/2016;000000099;;;1;      
SP;01;17333;00;16/06/2016;000000099;;;1;      
SP;01;17333;00;16/06/2016;000000099;;;1;      
SP;01;17333;00;16/06/2016;000000099;;;1;      
SP;01;17333;00;16/06/2016;000000099;;;1;      
SP;01;17333;00;16/06/2016;000000099;;;1;      
SP;01;17333;00;16/06/2016;000000099;;;1;      
SP;01;17333;00;16/06/2016;000000099;;;1;      
SP;01;17333;00;16/06/2016;000000099;;;1;      
SP;01;17333;00;16/06/2016;000000099;;;1;      
SP;01;17333;00;16/06/2016;000000099;;;1;      
SP;01;17333;00;16/06/2016;000000099;;;1;      
SP;01;17333;00;16/06/2016;000000099;;;1;      
SP;01;17333;00;16/06/2016;000000099;;;1;      
SP;01;17333;00;16/06/2016;000000099;;;1;      
SP;01;17333;00;16/06/2016;000000099;;;1;      
SP;01;17333;00;16/06/2016;000000099;;;1;      
SP;01;17333;00;16/06/2016;000000099;;;1;      
SP;01;17333;00;16/06/2016;000000099;;;1;      
SP;01;17333;00;16/06/2016;000000099;;;1;      
SP;01;17333;00;16/06/2016;000000099;;;1;      
SP;01;17333;00;16/06/2016;000000099;;;1;      
SP;01;17333;00;16/06/2016;000000099;;;1;      
SP;01;17333;00;16/06/2016;000000099;;;1;      
SP;01;17333;00;16/06/2016;000000099;;;1;      
SP;01;17333;00;16/06/2016;000000099;;;1;      
SP;01;17333;00;16/06/2016;000000099;;;1;      
SP;01;17333;00;16/06/2016;000000099;;;1;      
SP;01;17333;00;16/06/2016;000000099;;;1;      
SP;01;17333;00;16/06/2016;000000099;;;1;      
SP;01;17333;00;16/06/2016;000000099;;;1;      
SP;01;17333;00;16/06/2016;000000099;;;1;      
SP;01;17333;00;16/06/2016;000000099;;;1;      
SP;01;17333;00;16/06/2016;000000099;;;1;      
SP;01;17333;00;16/06/2016;000000099;;;1;      
SP;01;17333;00;16/06/2016;000000099;;;1;      
SP;01;17333;00;16/06/2016;000000099;;;1;      
SP;01;17333;00;16/06/2016;000000099;;;1;      
SP;01;17333;00;16/06/2016;000000099;;;1;      
SP;01;17333;00;16/06/2016;000000099;;;1;      
SP;01;17333;00;16/06/2016;000000099;;;1;      
SP;01;17333;00;16/06/2016;000000099;;;1;      
SP;01;17333;00;16/06/2016;000000099;;;1;      
SP;01;17333;00;16/06/2016;000000099;;;1;      
SP;01;17333;00;16/06/2016;000000099;;;1;      
SP;01;17335;01;16/06/2016;000000099;;16/06/2016;;
SP;01;17335;01;16/06/2016;000000099;;16/06/2016;;
SP;01;17335;01;16/06/2016;000000099;;16/06/2016;;
SP;01;17335;01;16/06/2016;000000099;;16/06/2016;;
SP;01;17335;01;16/06/2016;000000099;;16/06/2016;;
SP;01;17335;01;16/06/2016;000000099;;16/06/2016;;
SP;01;17335;01;16/06/2016;000000099;;16/06/2016;;
SP;01;17335;01;16/06/2016;000000099;;16/06/2016;;
SP;01;17335;01;16/06/2016;000000099;;16/06/2016;;
SP;01;17335;01;16/06/2016;000000099;;16/06/2016;;
SP;01;17335;01;16/06/2016;000000099;;16/06/2016;;
SP;01;17335;01;16/06/2016;000000099;;16/06/2016;;
SP;01;17335;01;16/06/2016;000000099;;16/06/2016;;
SP;01;17335;01;16/06/2016;000000099;;16/06/2016;;
SP;01;17335;01;16/06/2016;000000099;;16/06/2016;;
SP;01;17335;01;16/06/2016;000000099;;16/06/2016;;
SP;01;17335;01;16/06/2016;000000099;;16/06/2016;;
SP;01;17335;01;16/06/2016;000000099;;16/06/2016;;
SP;01;17335;01;16/06/2016;000000099;;16/06/2016;;
SP;01;17335;01;16/06/2016;000000099;;16/06/2016;;
SP;01;17335;01;16/06/2016;000000099;;16/06/2016;;
SP;01;17335;01;16/06/2016;000000099;;16/06/2016;;
SP;01;17335;01;16/06/2016;000000099;;16/06/2016;;
SP;01;17335;01;16/06/2016;000000099;;16/06/2016;;
SP;01;17335;01;16/06/2016;000000099;;16/06/2016;;
SP;01;17335;01;16/06/2016;000000099;;16/06/2016;;
SP;01;17335;01;16/06/2016;000000099;;16/06/2016;;
SP;01;17335;01;16/06/2016;000000099;;16/06/2016;;
SP;01;17335;01;16/06/2016;000000099;;16/06/2016;;
SP;01;17335;01;16/06/2016;000000099;;16/06/2016;;
SP;01;17335;01;16/06/2016;000000099;;16/06/2016;;
SP;01;17335;01;16/06/2016;000000099;;16/06/2016;;
SP;01;17335;01;16/06/2016;000000099;;16/06/2016;;
SP;01;17335;01;16/06/2016;000000099;;16/06/2016;;
SP;01;17335;01;16/06/2016;000000099;;16/06/2016;;
SP;01;17335;01;16/06/2016;000000099;;16/06/2016;;
SP;01;17335;01;16/06/2016;000000099;;16/06/2016;;
SP;01;17335;01;16/06/2016;000000099;;16/06/2016;;
SP;01;17335;01;16/06/2016;000000099;;16/06/2016;;
SP;01;17335;01;16/06/2016;000000099;;16/06/2016;;
SP;01;17335;01;16/06/2016;000000099;;16/06/2016;;
SP;01;17335;01;16/06/2016;000000099;;16/06/2016;;
SP;01;17335;01;16/06/2016;000000099;;16/06/2016;;
SP;01;17335;01;16/06/2016;000000099;;16/06/2016;;
SP;01;17335;01;16/06/2016;000000099;;16/06/2016;;
SP;01;17335;01;16/06/2016;000000099;;16/06/2016;;
SP;01;17335;01;16/06/2016;000000099;;16/06/2016;;
SP;01;17335;01;16/06/2016;000000099;;16/06/2016;;
SP;01;17335;01;16/06/2016;000000099;;16/06/2016;;
SP;01;17335;01;16/06/2016;000000099;;16/06/2016;;
SP;01;17335;01;16/06/2016;000000099;;16/06/2016;;
SP;01;17335;01;16/06/2016;000000099;;16/06/2016;;
SP;01;17335;01;16/06/2016;000000099;;16/06/2016;;
SP;01;17335;01;16/06/2016;000000099;;16/06/2016;;
SP;01;17335;01;16/06/2016;000000099;;16/06/2016;;
SP;01;17335;01;16/06/2016;000000099;;16/06/2016;;
SP;01;17335;01;16/06/2016;000000099;;16/06/2016;;
SP;01;17335;01;16/06/2016;000000099;;16/06/2016;;
SP;01;17335;01;16/06/2016;000000099;;16/06/2016;;
SP;01;17335;01;16/06/2016;000000099;;16/06/2016;;
SP;01;17335;01;16/06/2016;000000099;;16/06/2016;;
SP;01;17335;01;16/06/2016;000000099;;16/06/2016;;
SP;01;17335;01;16/06/2016;000000099;;16/06/2016;;
SP;01;17335;01;16/06/2016;000000099;;16/06/2016;;
SP;01;17335;01;16/06/2016;000000099;;16/06/2016;;
SP;01;17335;01;16/06/2016;000000099;;16/06/2016;;
SP;01;17335;01;16/06/2016;000000099;;16/06/2016;;
SP;01;17335;01;16/06/2016;000000099;;16/06/2016;;
SP;01;17335;01;16/06/2016;000000099;;16/06/2016;;
SP;01;17335;01;16/06/2016;000000099;;16/06/2016;;
SP;01;17335;01;16/06/2016;000000099;;16/06/2016;;
SP;01;17335;01;16/06/2016;000000099;;16/06/2016;;
SP;01;17335;01;16/06/2016;000000099;;16/06/2016;;
SP;01;17335;01;16/06/2016;000000099;;16/06/2016;;
SP;01;17335;01;16/06/2016;000000099;;16/06/2016;;
SP;01;17335;01;16/06/2016;000000099;;16/06/2016;;
SP;01;17335;01;16/06/2016;000000099;;16/06/2016;;
SP;01;17335;01;16/06/2016;000000099;;16/06/2016;;
SP;01;17335;01;16/06/2016;000000099;;16/06/2016;;
SP;01;17335;01;16/06/2016;000000099;;16/06/2016;;
SP;01;17335;01;16/06/2016;000000099;;16/06/2016;;
SP;01;17335;01;16/06/2016;000000099;;16/06/2016;;
SP;01;17335;01;16/06/2016;000000099;;16/06/2016;;
SP;01;17335;01;16/06/2016;000000099;;16/06/2016;;
SP;01;17335;01;16/06/2016;000000099;;16/06/2016;;
SP;01;17335;01;16/06/2016;000000099;;16/06/2016;;
SP;01;17335;01;16/06/2016;000000099;;16/06/2016;;
SP;01;17335;01;16/06/2016;000000099;;16/06/2016;;
SP;01;17335;01;16/06/2016;000000099;;16/06/2016;;
SP;01;17335;01;16/06/2016;000000099;;16/06/2016;;
SP;01;17335;01;16/06/2016;000000099;;16/06/2016;;
SP;01;17335;01;16/06/2016;000000099;;16/06/2016;;
SP;01;17335;01;16/06/2016;000000099;;16/06/2016;;
SP;01;17335;01;16/06/2016;000000099;;16/06/2016;;
SP;01;17335;01;16/06/2016;000000099;;16/06/2016;;
SP;01;17335;01;16/06/2016;000000099;;16/06/2016;;
SP;01;17335;01;16/06/2016;000000099;;16/06/2016;;
SP;01;17335;01;16/06/2016;000000099;;16/06/2016;;
SP;01;17335;01;16/06/2016;000000099;;16/06/2016;;
SP;01;17335;01;16/06/2016;000000099;;16/06/2016;;
SP;01;17335;01;16/06/2016;000000099;;16/06/2016;;
SP;01;17335;01;16/06/2016;000000099;;16/06/2016;;
SP;01;17335;01;16/06/2016;000000099;;16/06/2016;;
SP;01;17335;01;16/06/2016;000000099;;16/06/2016;;
SP;01;17335;01;16/06/2016;000000099;;16/06/2016;;
SP;01;17336;00;17/06/2016;000000099;;;0;      
SP;01;17336;00;17/06/2016;000000099;;;0;      
SP;01;17336;00;17/06/2016;000000099;;;0;      
SP;01;17336;00;17/06/2016;000000099;;;0;      
SP;01;17336;00;17/06/2016;000000099;;;0;      
SP;01;17336;00;17/06/2016;000000099;;;0;      
SP;01;17336;00;17/06/2016;000000099;;;0;      
SP;01;17336;00;17/06/2016;000000099;;;0;      
SP;01;17336;00;17/06/2016;000000099;;;0;      
SP;01;17336;00;17/06/2016;000000099;;;0;      
SP;01;17336;00;17/06/2016;000000099;;;0;      
SP;01;17336;00;17/06/2016;000000099;;;0;      
SP;01;17336;00;17/06/2016;000000099;;;0;      
SP;01;17336;00;17/06/2016;000000099;;;0;      
SP;01;17336;00;17/06/2016;000000099;;;0;      
SP;01;17336;00;17/06/2016;000000099;;;0;      
SP;01;17336;00;17/06/2016;000000099;;;0;      
SP;01;17336;00;17/06/2016;000000099;;;0;      
SP;01;17336;00;17/06/2016;000000099;;;0;      
SP;01;17336;00;17/06/2016;000000099;;;0;      
SP;01;17336;00;17/06/2016;000000099;;;0;      
SP;01;17336;00;17/06/2016;000000099;;;0;      
SP;01;17336;00;17/06/2016;000000099;;;0;      
SP;01;17336;00;17/06/2016;000000099;;;0;      
SP;01;17336;00;17/06/2016;000000099;;;0;      
SP;01;17336;00;17/06/2016;000000099;;;0;      
SP;01;17336;00;17/06/2016;000000099;;;0;      
SP;01;17336;00;17/06/2016;000000099;;;0;      
